Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
yeast-1_vs_7,4,3,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,43.0,3.0,0.0,93.47826086956522,6.521739130434782,0.0,0.0,0.07478260869565219,0.19101559235240229,60.36363636363639,77.35951261312255,16.00228192639475,7.742206666467053,8.2600752599277,0.3478756940520598,0.1683088405753707,0.17956685347668913,3.538300773506768,0.07691958203275583,22.11122632248195,1.0,43.0,1.0,3.0,0.0,0.0,0.0,0.0,0.9347826086956522,1.0,0.9662921348314606,NaN,0.9844961240310077,0.9989306258911451,0.9347826086956522,0.9347826086956522,0.06521739130434782,0.06521739130434782,NaN,0.9347826086956522,NaN,NaN,0.9844961240310076,0.9903047155069401,NaN,0.9347826086956522,0.021,0.001,0.020721,5.110000000000001E-4,20.721,0.511,337090.0,39798.0,5667.0,100.0,63.04347826086956,?
yeast-1_vs_7,4,4,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,44.0,2.0,0.0,95.65217391304348,4.3478260869565215,0.0,0.48314606741573085,0.08369565217391306,0.20173702210292618,67.55813953488375,81.7015905021684,16.00228192639475,11.03868667719427,4.9635952492004805,0.3478756940520598,0.23997144950422328,0.10790424454783654,-0.2805559064582641,-0.006099041444744872,-1.7532243698038148,1.0,43.0,0.6666666666666666,2.0,0.3333333333333333,1.0,0.0,0.0,0.9555555555555556,1.0,0.9772727272727273,0.5643744488533463,0.8178294573643411,0.980296502543764,0.9565217391304348,0.6231884057971014,0.3768115942028985,0.043478260869565216,0.9584541062801932,0.9565217391304348,0.9461462450592886,0.5643744488533463,0.8178294573643411,0.9548448815632736,0.7386363636363636,0.9565217391304348,0.02,0.0,0.019466999999999998,4.8699999999999997E-4,19.467,0.487,319758.0,39798.0,5667.0,97.82608695652173,64.1304347826087,?
yeast-1_vs_7,4,5,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,42.0,4.0,0.0,91.30434782608695,8.695652173913043,0.0,-0.03370786516853964,0.11456521739130432,0.28209233764234315,92.47568710359408,114.24473511904708,16.00228192639475,1090.0400605414243,-1074.0377786150295,0.3478756940520598,23.696523055248353,-23.348647361196296,-8.736604100097667,-0.18992617608907972,-54.59598912382109,0.9767441860465116,42.0,1.0,3.0,0.0,0.0,0.023255813953488372,1.0,0.9333333333333333,0.9767441860465116,0.9545454545454545,-0.039374961547907886,0.44573643410852715,0.9321686003406497,0.9130434782608695,0.9362992922143579,0.06370070778564206,0.08695652173913043,0.8724637681159421,0.9130434782608695,0.8922924901185769,-0.039374961547907886,0.4457364341085272,0.8755472360646464,0.47727272727272724,0.9130434782608695,0.019,0.001,0.019733,4.47E-4,19.733,0.447,297054.0,39798.0,5667.0,93.47826086956522,60.869565217391305,?
yeast-1_vs_7,4,6,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,43.0,3.0,0.0,93.47826086956522,6.521739130434782,0.0,0.0,0.07978260869565218,0.17010866092512494,64.39957716701905,68.89240264826523,16.00228192639475,6.827973223412591,9.17430870298216,0.3478756940520598,0.14843420050896936,0.19944149354309043,1.3427209508996767,0.029189585889123407,8.390809242555235,1.0,43.0,1.0,3.0,0.0,0.0,0.0,0.0,0.9347826086956522,1.0,0.9662921348314606,NaN,1.0,1.0,0.9347826086956522,0.9347826086956522,0.06521739130434782,0.06521739130434782,NaN,0.9347826086956522,NaN,NaN,1.0,1.0,NaN,0.9347826086956522,0.021,0.0,0.020687999999999998,3.95E-4,20.688,0.395,348737.0,39798.0,5667.0,100.0,61.95652173913044,?
yeast-1_vs_7,4,7,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,41.0,5.0,0.0,89.1304347826087,10.869565217391305,0.0,-0.05504587155963356,0.12543478260869562,0.24352930365590594,101.24947145877377,98.6270702083713,16.00228192639475,12.922518014940453,3.0797639114542985,0.3478756940520598,0.28092430467261853,0.06695138937944127,-11.591686923154757,-0.2519931939816252,-72.43771217425562,0.9534883720930233,41.0,1.0,3.0,0.0,0.0,0.046511627906976744,2.0,0.9318181818181818,0.9534883720930233,0.942528735632184,-0.056313829183370835,0.8643410852713178,0.9897955980523723,0.8913043478260869,0.9378159757330636,0.062184024266936304,0.10869565217391304,0.8710474308300394,0.8913043478260869,0.8810594702648676,-0.056313829183370835,0.8643410852713178,0.9433596532518552,0.471264367816092,0.8913043478260869,0.02,0.0,0.020169,5.31E-4,20.169,0.531,324402.0,39798.0,5667.0,100.0,70.65217391304348,?
yeast-1_vs_7,4,8,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,44.0,2.0,0.0,95.65217391304348,4.3478260869565215,0.0,0.48314606741573085,0.07673913043478263,0.18467951088068876,61.94291754756874,74.79345939991413,16.00228192639475,10.960661334573128,5.041620591821623,0.3478756940520598,0.23827524640376366,0.10960044764829614,0.6992068711829615,0.015200149373542643,4.369419776498651,1.0,43.0,0.6666666666666666,2.0,0.3333333333333333,1.0,0.0,0.0,0.9555555555555556,1.0,0.9772727272727273,0.5643744488533463,0.7751937984496124,0.9748139024602163,0.9565217391304348,0.6231884057971014,0.3768115942028985,0.043478260869565216,0.9584541062801932,0.9565217391304348,0.9461462450592886,0.5643744488533463,0.7751937984496123,0.9566355021718901,0.7386363636363636,0.9565217391304348,0.021,0.001,0.020634,5.09E-4,20.634,0.509,329585.0,39798.0,5667.0,97.82608695652173,61.95652173913044,?
yeast-1_vs_7,4,9,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,42.0,4.0,0.0,91.30434782608695,8.695652173913043,0.0,-0.03370786516853964,0.10913043478260871,0.23022673134561714,88.08879492600425,93.23965393647751,16.00228192639475,1081.4851912888903,-1065.4829093624955,0.3478756940520598,23.510547636715007,-23.162671942662946,-8.065861523319182,-0.17534481572433003,-50.404445818537,0.9767441860465116,42.0,1.0,3.0,0.0,0.0,0.023255813953488372,1.0,0.9333333333333333,0.9767441860465116,0.9545454545454545,-0.039374961547907886,0.7015503875968992,0.9546292242443137,0.9130434782608695,0.9362992922143579,0.06370070778564206,0.08695652173913043,0.8724637681159421,0.9130434782608695,0.8922924901185769,-0.039374961547907886,0.7015503875968992,0.9155276963871704,0.47727272727272724,0.9130434782608695,0.019,0.001,0.018941,4.15E-4,18.941,0.415,319582.0,39798.0,5667.0,97.82608695652173,65.21739130434783,?
yeast-1_vs_7,4,10,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,414.0,45.0,44.0,1.0,0.0,97.77777777777777,2.2222222222222223,0.0,0.7887323943661968,0.0768888888888889,0.1930687845187708,61.511111111111106,77.3994491160012,15.901383178316971,10.89916812514697,5.002215053170001,0.353364070629266,0.2422037361143771,0.11116033451488892,2.1875566079296576,0.0486123690651035,13.757020904399036,1.0,42.0,0.3333333333333333,1.0,0.6666666666666666,2.0,0.0,0.0,0.9767441860465116,1.0,0.988235294117647,0.806946584785929,0.8214285714285714,0.9808033784329078,0.9777777777777777,0.3111111111111111,0.6888888888888889,0.022222222222222223,0.9782945736434108,0.9777777777777777,0.9756862745098037,0.806946584785929,0.8214285714285714,0.9622418833627773,0.8941176470588235,0.9777777777777777,0.02,0.001,0.020486,4.44E-4,20.486,0.444,323573.0,39891.0,5574.0,97.77777777777777,60.0,?
yeast-1_vs_7,5,1,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,44.0,2.0,0.0,95.65217391304348,4.3478260869565215,0.0,0.48314606741573085,0.09130434782608696,0.20700766631466447,73.69978858350953,83.83615167780806,16.00228192639475,11.662560422954792,4.339721503439959,0.3478756940520598,0.25353392223814764,0.09434177181391215,-3.2477173620307447,-0.07060255134849446,-20.295338983334872,1.0,43.0,0.6666666666666666,2.0,0.3333333333333333,1.0,0.0,0.0,0.9555555555555556,1.0,0.9772727272727273,0.5643744488533463,0.8178294573643411,0.9825256739689182,0.9565217391304348,0.6231884057971014,0.3768115942028985,0.043478260869565216,0.9584541062801932,0.9565217391304348,0.9461462450592886,0.5643744488533463,0.8178294573643411,0.9535649694793065,0.7386363636363636,0.9565217391304348,0.021,0.0,0.020488,3.81E-4,20.488,0.381,323699.0,39798.0,5667.0,97.82608695652173,64.1304347826087,?
yeast-1_vs_7,5,2,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,43.0,3.0,0.0,93.47826086956522,6.521739130434782,0.0,0.0,0.11347826086956521,0.23601768540956197,91.59830866807613,95.58493569298076,16.00228192639475,12.74212635328782,3.260155573106932,0.3478756940520598,0.27700274681060477,0.07087294724145504,-7.869830823638664,-0.17108327877475357,-49.17942865797082,1.0,43.0,1.0,3.0,0.0,0.0,0.0,0.0,0.9347826086956522,1.0,0.9662921348314606,NaN,0.8488372093023255,0.9869244684163829,0.9347826086956522,0.9347826086956522,0.06521739130434782,0.06521739130434782,NaN,0.9347826086956522,NaN,NaN,0.8488372093023256,0.9548062059834305,NaN,0.9347826086956522,0.021,0.0,0.020457,5.09E-4,20.457,0.509,323586.0,39798.0,5667.0,97.82608695652173,68.47826086956522,?
yeast-1_vs_7,5,3,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,42.0,4.0,0.0,91.30434782608695,8.695652173913043,0.0,-0.03370786516853964,0.11456521739130436,0.255848970394985,92.47568710359411,103.616418997935,16.00228192639475,16.21051874730472,-0.20823682090997053,0.3478756940520598,0.3524025814631461,-0.004526887411086316,-7.154850362296891,-0.15554022526732372,-44.71143800119793,0.9767441860465116,42.0,1.0,3.0,0.0,0.0,0.023255813953488372,1.0,0.9333333333333333,0.9767441860465116,0.9545454545454545,-0.039374961547907886,0.7170542635658915,0.9680738531564608,0.9130434782608695,0.9362992922143579,0.06370070778564206,0.08695652173913043,0.8724637681159421,0.9130434782608695,0.8922924901185769,-0.039374961547907886,0.7170542635658915,0.9230545438926336,0.47727272727272724,0.9130434782608695,0.02,0.001,0.020748000000000003,5.19E-4,20.748,0.519,321076.0,39798.0,5667.0,97.82608695652173,65.21739130434783,?
yeast-1_vs_7,5,4,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,43.0,3.0,0.0,93.47826086956522,6.521739130434782,0.0,0.36697247706422054,0.09434782608695652,0.247122571242271,76.15644820295985,100.08230967728807,16.00228192639475,16.778207163352246,-0.7759252369574945,0.3478756940520598,0.36474363398591836,-0.016867939933858576,-2.9349379078128024,-0.06380299799593049,-18.3407461592825,0.9767441860465116,42.0,0.6666666666666666,2.0,0.3333333333333333,1.0,0.023255813953488372,1.0,0.9545454545454546,0.9767441860465116,0.9655172413793104,0.3754255278891389,0.7015503875968992,0.9700386431431387,0.9347826086956522,0.6247050893158071,0.37529491068419274,0.06521739130434782,0.924901185770751,0.9347826086956522,0.9286356821589207,0.3754255278891389,0.7015503875968992,0.9220444045116503,0.6827586206896552,0.9347826086956522,0.021,0.0,0.020616,4.21E-4,20.616,0.421,319419.0,39798.0,5667.0,95.65217391304348,56.52173913043478,?
yeast-1_vs_7,5,5,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,45.0,1.0,0.0,97.82608695652173,2.1739130434782608,0.0,0.7889908256880735,0.08326086956521739,0.18016296970291623,67.20718816067654,72.96430283784153,16.00228192639475,7.976050181049661,8.02623174534509,0.3478756940520598,0.17339239524021002,0.1744832988118498,-2.427118980188841,-0.052763456091061756,-15.167330455448742,1.0,43.0,0.3333333333333333,1.0,0.6666666666666666,2.0,0.0,0.0,0.9772727272727273,1.0,0.9885057471264368,0.8071648849616486,0.9534883720930233,0.9966320027899129,0.9782608695652174,0.3115942028985507,0.6884057971014492,0.021739130434782608,0.9787549407114625,0.9782608695652174,0.9762118940529735,0.8071648849616487,0.9534883720930233,0.9823589011586868,0.8942528735632185,0.9782608695652174,0.021,0.001,0.020934,4.93E-4,20.934,0.493,342449.0,39798.0,5667.0,100.0,65.21739130434783,?
yeast-1_vs_7,5,6,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,43.0,3.0,0.0,93.47826086956522,6.521739130434782,0.0,0.0,0.1032608695652174,0.2441622767572918,83.35095137420721,98.88341834214084,16.00228192639475,1082.6027304156162,-1066.6004484892214,0.3478756940520598,23.534841965556872,-23.186966271504815,-6.766377392302579,-0.14709516070222997,-42.283828165418505,1.0,43.0,1.0,3.0,0.0,0.0,0.0,0.0,0.9347826086956522,1.0,0.9662921348314606,NaN,0.6782945736434108,0.9568035502607406,0.9347826086956522,0.9347826086956522,0.06521739130434782,0.06521739130434782,NaN,0.9347826086956522,NaN,NaN,0.6782945736434108,0.9066906533155695,NaN,0.9347826086956522,0.019,0.001,0.018757000000000003,3.5E-4,18.757,0.35,325354.0,39798.0,5667.0,97.82608695652173,65.21739130434783,?
yeast-1_vs_7,5,7,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,43.0,3.0,0.0,93.47826086956522,6.521739130434782,0.0,0.0,0.08934782608695653,0.24908964686215493,72.12050739957718,100.87895674339059,16.00228192639475,1085.2754179141268,-1069.273135987732,0.3478756940520598,23.59294386769841,-23.24506817364635,-1.1591806565043918,-0.02519957948922591,-7.243845982943199,1.0,43.0,1.0,3.0,0.0,0.0,0.0,0.0,0.9347826086956522,1.0,0.9662921348314606,NaN,0.5581395348837209,0.9417131914568468,0.9347826086956522,0.9347826086956522,0.06521739130434782,0.06521739130434782,NaN,0.9347826086956522,NaN,NaN,0.5581395348837209,0.8905140549719709,NaN,0.9347826086956522,0.019,0.001,0.019459,4.42E-4,19.459,0.442,306454.0,39798.0,5667.0,95.65217391304348,57.608695652173914,?
yeast-1_vs_7,5,8,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,45.0,1.0,0.0,97.82608695652173,2.1739130434782608,0.0,0.7889908256880735,0.08130434782608696,0.15046305338780883,65.6279069767442,60.936116957871704,16.00228192639475,6.565899581501165,9.436382344893586,0.3478756940520598,0.1427369474239384,0.20513874662812143,-2.495203431293249,-0.05424355285420107,-15.592797594557869,1.0,43.0,0.3333333333333333,1.0,0.6666666666666666,2.0,0.0,0.0,0.9772727272727273,1.0,0.9885057471264368,0.8071648849616486,1.0,1.0,0.9782608695652174,0.3115942028985507,0.6884057971014492,0.021739130434782608,0.9787549407114625,0.9782608695652174,0.9762118940529735,0.8071648849616487,1.0,1.0,0.8942528735632185,0.9782608695652174,0.021,0.0,0.020886,5.22E-4,20.886,0.522,338144.0,39798.0,5667.0,100.0,65.21739130434783,?
yeast-1_vs_7,5,9,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,42.0,4.0,0.0,91.30434782608695,8.695652173913043,0.0,-0.03370786516853964,0.1015217391304348,0.22446554882363495,81.94714587737847,90.90642937356566,16.00228192639475,10.702423344399016,5.299858581995736,0.3478756940520598,0.2326613770521525,0.11521431699990729,-4.958064354194,-0.10778400769986955,-30.983483336935755,0.9767441860465116,42.0,1.0,3.0,0.0,0.0,0.023255813953488372,1.0,0.9333333333333333,0.9767441860465116,0.9545454545454545,-0.039374961547907886,0.9302325581395349,0.9951417913019927,0.9130434782608695,0.9362992922143579,0.06370070778564206,0.08695652173913043,0.8724637681159421,0.9130434782608695,0.8922924901185769,-0.039374961547907886,0.9302325581395349,0.9592267469417178,0.47727272727272724,0.9130434782608695,0.02,0.001,0.020210000000000002,4.19E-4,20.21,0.419,325431.0,39798.0,5667.0,100.0,68.47826086956522,?
yeast-1_vs_7,5,10,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,414.0,45.0,44.0,1.0,0.0,97.77777777777777,2.2222222222222223,0.0,0.7887323943661968,0.09866666666666665,0.20238577025077628,78.93333333333331,81.13454054922435,15.901383178316971,12.446251996697052,3.455131181619919,0.353364070629266,0.27658337770437896,0.07678069292488708,-5.642594415494152,-0.12539098701098114,-35.48492827459412,1.0,42.0,0.3333333333333333,1.0,0.6666666666666666,2.0,0.0,0.0,0.9767441860465116,1.0,0.988235294117647,0.806946584785929,0.7817460317460317,0.9727338147169048,0.9777777777777777,0.3111111111111111,0.6888888888888889,0.022222222222222223,0.9782945736434108,0.9777777777777777,0.9756862745098037,0.806946584785929,0.7817460317460317,0.9542901224939476,0.8941176470588235,0.9777777777777777,0.02,0.001,0.020547999999999997,4.93E-4,20.548,0.493,333891.0,39891.0,5574.0,97.77777777777777,67.77777777777777,?
yeast-1_vs_7,6,1,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,45.0,1.0,0.0,97.82608695652173,2.1739130434782608,0.0,0.7889908256880735,0.08043478260869566,0.18219674029442198,64.92600422832983,73.78796073816376,16.00228192639475,11.046908421574335,4.955373504820416,0.3478756940520598,0.24015018307770292,0.10772551097435688,-1.3041835564011959,-0.02835181644350426,-8.149984873407508,1.0,43.0,0.3333333333333333,1.0,0.6666666666666666,2.0,0.0,0.0,0.9772727272727273,1.0,0.9885057471264368,0.8071648849616486,0.7906976744186046,0.97593296868752,0.9782608695652174,0.3115942028985507,0.6884057971014492,0.021739130434782608,0.9787549407114625,0.9782608695652174,0.9762118940529735,0.8071648849616487,0.7906976744186046,0.9577397118363578,0.8942528735632185,0.9782608695652174,0.021,0.0,0.020505,4.55E-4,20.505,0.455,328631.0,39798.0,5667.0,97.82608695652173,63.04347826086956,?
yeast-1_vs_7,6,2,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,44.0,2.0,0.0,95.65217391304348,4.3478260869565215,0.0,0.48314606741573085,0.07195652173913045,0.2042217464892768,58.08245243128967,82.70788043451803,16.00228192639475,10.007868176336624,5.994413750058127,0.3478756940520598,0.2175623516594918,0.13031334239256798,0.4146770520352461,0.00901471852250535,2.591361994136989,1.0,43.0,0.6666666666666666,2.0,0.3333333333333333,1.0,0.0,0.0,0.9555555555555556,1.0,0.9772727272727273,0.5643744488533463,0.8992248062015504,0.9921029820197813,0.9565217391304348,0.6231884057971014,0.3768115942028985,0.043478260869565216,0.9584541062801932,0.9565217391304348,0.9461462450592886,0.5643744488533463,0.8992248062015504,0.9607857067948887,0.7386363636363636,0.9565217391304348,0.021,0.0,0.020942,5.02E-4,20.942,0.502,323510.0,39798.0,5667.0,97.82608695652173,59.78260869565217,?
yeast-1_vs_7,6,3,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,43.0,3.0,0.0,93.47826086956522,6.521739130434782,0.0,0.0,0.08956521739130435,0.2035553551462001,72.29598308668078,82.43799822817485,16.00228192639475,8.594843575494323,7.407438350900428,0.3478756940520598,0.18684442555422442,0.1610312684978354,-0.49336935983300334,-0.010725420865934854,-3.083118783323157,1.0,43.0,1.0,3.0,0.0,0.0,0.0,0.0,0.9347826086956522,1.0,0.9662921348314606,NaN,0.9534883720930233,0.996827660051024,0.9347826086956522,0.9347826086956522,0.06521739130434782,0.06521739130434782,NaN,0.9347826086956522,NaN,NaN,0.9534883720930233,0.9731215083085658,NaN,0.9347826086956522,0.021,0.001,0.020579,5.04E-4,20.579,0.504,328543.0,39798.0,5667.0,100.0,61.95652173913044,?
yeast-1_vs_7,6,4,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,45.0,1.0,0.0,97.82608695652173,2.1739130434782608,0.0,0.7889908256880735,0.10369565217391304,0.17859962510306823,83.70190274841438,72.33116302552988,16.00228192639475,8.584493494655291,7.41778843173946,0.3478756940520598,0.18661942379685414,0.16125627025520564,-8.910012275663085,-0.19369591903615402,-55.67963567100129,1.0,43.0,0.3333333333333333,1.0,0.6666666666666666,2.0,0.0,0.0,0.9772727272727273,1.0,0.9885057471264368,0.8071648849616486,0.9883720930232558,0.9989306258911451,0.9782608695652174,0.3115942028985507,0.6884057971014492,0.021739130434782608,0.9787549407114625,0.9782608695652174,0.9762118940529735,0.8071648849616487,0.9883720930232558,0.9903047155069401,0.8942528735632185,0.9782608695652174,0.021,0.0,0.020538,4.57E-4,20.538,0.457,335396.0,39798.0,5667.0,100.0,69.56521739130434,?
yeast-1_vs_7,6,5,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,43.0,3.0,0.0,93.47826086956522,6.521739130434782,0.0,0.0,0.075,0.20841534617618523,60.53911205073997,84.40624873984083,16.00228192639475,9.283454175000402,6.718827751394349,0.3478756940520598,0.20181422119566092,0.1460614728563989,3.3742357616817715,0.07335295134090808,21.08596622158108,1.0,43.0,1.0,3.0,0.0,0.0,0.0,0.0,0.9347826086956522,1.0,0.9662921348314606,NaN,0.9534883720930233,0.9962211860113165,0.9347826086956522,0.9347826086956522,0.06521739130434782,0.06521739130434782,NaN,0.9347826086956522,NaN,NaN,0.9534883720930233,0.9720111086627523,NaN,0.9347826086956522,0.021,0.0,0.02045,4.51E-4,20.45,0.451,331254.0,39798.0,5667.0,100.0,59.78260869565217,?
yeast-1_vs_7,6,6,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-3879602011542849141,2.0260615155399997E7,413.0,46.0,43.0,3.0,0.0,93.47826086956522,6.521739130434782,0.0,0.0,0.10478260869565217,0.24432693706162045,84.57928118393237,98.95010421177443,16.00228192639475,13.81820732054635,2.1840746058484015,0.3478756940520598,0.300395811316225,0.04747988273583482,-7.5931232163805875,-0.16506789600827365,-47.45025272837002,1.0,43.0,1.0,3.0,0.0,0.0,0.0,0.0,0.9347826086956522,1.0,0.9662921348314606,NaN,0.7868217054263565,0.9837425141197016,0.9347826086956522,0.9347826086956522,0.06521739130434782,0.06521739130434782,NaN,0.9347826086956522,NaN,NaN,0.7868217054263565,0.9313927252619377,NaN,0.9347826086956522,0.02,0.0,0.020195,4.98E-4,20.195,0.498,315277.0,39798.0,5667.0,97.82608695652173,66.30434782608695,?
